,reviewText,Positive,sentiment
152,game death ? best game child ! child n't playing game like ! really n't like app !,0,"('Neutral', {'neg': 0.445, 'neu': 0.378, 'pos': 0.177, 'compound': -0.6584})"
153,"know , whole phase killing handheld gaming industry . longer casuals get new handheld , ... play terrible slingshot game phone 's enough . know , n't really care th",0,"('Neutral', {'neg': 0.307, 'neu': 0.622, 'pos': 0.071, 'compound': -0.8379})"
154,extremely fun . ad n't bad n't interfere playing . ca n't believe waited long get .,1,"('Neutral', {'neg': 0.084, 'neu': 0.578, 'pos': 0.338, 'compound': 0.7051})"
155,angry bird best ! best part still play angry bird hooked internet . love love game ! !,1,"('Good', {'neg': 0.196, 'neu': 0.208, 'pos': 0.596, 'compound': 0.938})"
156,angry bird game great game anyone . challenging fun well learning tool .,1,"('Good', {'neg': 0.162, 'neu': 0.294, 'pos': 0.544, 'compound': 0.7783})"
157,"buy ad free . worth penny cost . love angry bird ! developer genius . fun , fun game play alone someone else .",1,"('Good', {'neg': 0.156, 'neu': 0.294, 'pos': 0.55, 'compound': 0.9245})"
158,"free fun , could better ? enjoy playing angry bird ps3 app kindle , 's nice mini version .",1,"('Good', {'neg': 0.115, 'neu': 0.28, 'pos': 0.605, 'compound': 0.9186})"
159,"free fun , could better ? bird angry , 's everything expected , anyway , pig coming !",1,"('Neutral', {'neg': 0.156, 'neu': 0.379, 'pos': 0.464, 'compound': 0.7574})"
160,give chance decompress silly way . love complaining cheering level either lost .,1,"('Good', {'neg': 0.208, 'neu': 0.254, 'pos': 0.538, 'compound': 0.7579})"
161,"good fun game , purchased game amazon.com dont phone downloaded kindle",1,"('Neutral', {'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.7351})"
162,great app highly recommend easy use navigate must kindle owner fun play,1,"('Good', {'neg': 0.0, 'neu': 0.307, 'pos': 0.693, 'compound': 0.941})"
163,addicted game . lot fun . sometimes one need mindless game play relax normal everyday toil .,1,"('Neutral', {'neg': 0.135, 'neu': 0.465, 'pos': 0.4, 'compound': 0.6908})"
164,"n't know series game , wo n't good trying explain . find someone tablet / smartphone , even roku x , become addicted solving puzzle .",1,"('Neutral', {'neg': 0.11, 'neu': 0.78, 'pos': 0.11, 'compound': -0.0015})"
165,never played angry bird . uploaded kindle fire fun play ! even though level get really hard totally reccomend also free getting good deal . : ),1,"('Neutral', {'neg': 0.174, 'neu': 0.397, 'pos': 0.43, 'compound': 0.8758})"
166,love angry bird ; ab game kindle fire hd . original favorite !,1,"('Neutral', {'neg': 0.278, 'neu': 0.244, 'pos': 0.478, 'compound': 0.6239})"
167,"love angry bird really addicting , love differnt way play game . love",1,"('Good', {'neg': 0.136, 'neu': 0.247, 'pos': 0.617, 'compound': 0.9136})"
168,play game almost every day . got update make new experience . waiting update . ad getting way .,1,"('Neutral', {'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34})"
169,"allows good progression level , great sound affect fun . love playing . mean , pig bird , fun .",1,"('Good', {'neg': 0.0, 'neu': 0.29, 'pos': 0.71, 'compound': 0.9618})"
170,really fun play increase skill make harder level really fun play .,1,"('Good', {'neg': 0.0, 'neu': 0.284, 'pos': 0.716, 'compound': 0.9338})"
171,"angry bird , addictive game . easy play , fun , addictive.still improving game , son already surpassed long time ago .",1,"('Neutral', {'neg': 0.128, 'neu': 0.428, 'pos': 0.444, 'compound': 0.7964})"
172,'ve allways hear angry bird game never play till fun play . like .,1,"('Bad', {'neg': 0.515, 'neu': 0.358, 'pos': 0.128, 'compound': -0.7632})"
173,"daughter ipod got kindle fire , well ! love game !",1,"('Neutral', {'neg': 0.168, 'neu': 0.35, 'pos': 0.482, 'compound': 0.6688})"
174,grandson like play hook . got kindle wanted enjoy . free . free make difference .,1,"('Good', {'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.9287})"
175,never played love . would recommend anyone idle time looking good game .,1,"('Neutral', {'neg': 0.304, 'neu': 0.393, 'pos': 0.303, 'compound': -0.001})"
176,purchased grand kid game really loved beat every game .,1,"('Good', {'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.8016})"
177,much fun.it 's make laugh hear pig making noise ... smile though n't beat level.like mocking ... lol,1,"('Neutral', {'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.8795})"
178,"goal take various bird various action , stretch back rubber band , aim green pig , knock ! ! !",1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
179,"graphic , movement ... everything overall smooth . n't glitch sight . ad ? ad ! ? game play wont notice , pop every , creep unnoticed tiny space top",1,"('Neutral', {'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.593})"
180,game great hole family play 's young people.my sister started got started 80 's brother 70 's guess ca n't stop would say 's quite game .,1,"('Neutral', {'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.812})"
181,game work great running problem . also love kid love bad evil image worry .,1,"('Neutral', {'neg': 0.422, 'neu': 0.188, 'pos': 0.391, 'compound': 0.0})"
182,first game app downloaded kindle fire app continuously go back play . many free apps download usually get uninstalled quickly .... angry bird ! great way pas time .,1,"('Neutral', {'neg': 0.155, 'neu': 0.571, 'pos': 0.274, 'compound': 0.6588})"
183,got kindle fire christmas . trying download free angry bird working . started load 2 hour ago . 2 percent still . piece crap : (,0,"('Neutral', {'neg': 0.324, 'neu': 0.547, 'pos': 0.129, 'compound': -0.6124})"
184,care game think boring game pointless : kindle fire,0,"('Neutral', {'neg': 0.364, 'neu': 0.388, 'pos': 0.248, 'compound': -0.128})"
185,"hard control . adjusting fingertip screen seems nothing launch bird feel required , . sometimes completely ignores attempt launch entirely .",0,"('Neutral', {'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.4201})"
186,husband downloaded still n't see point game . popular ? mean kid playing n't get going . get fling bird pig ?,0,"('Neutral', {'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.6072})"
187,good ... game bad ... good ffor kid ... r throwing bird ! really people ... sue dumb people ! sue made angry bird . xhhshsjsjsnsn shshs,0,"('Neutral', {'neg': 0.31, 'neu': 0.522, 'pos': 0.168, 'compound': -0.7081})"
188,played app would load add . deleted would load run .,0,"('Neutral', {'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34})"
189,game many unbeatable . part absolutely duck 1star eeeeeeeeeeeeeeeeeeeeeeeeeeeeeewwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww ! ! ! ! ! ! ! ! ! ! ! ! ! people waste yo stupid app space 4 dis,0,"('Neutral', {'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.811})"
190,probably one popluar game 've ever played . honest . first time played thought nothing it.just game fling thing thing . sound extremely dismissive cynical is.i sort grew u,0,"('Neutral', {'neg': 0.09, 'neu': 0.657, 'pos': 0.253, 'compound': 0.6395})"
191,"simple learn difficult master usually great sign game design . requires certain amount thinking finger gymnastics . much easier play larger screen.on dell streak , need remove sd card installing",1,"('Neutral', {'neg': 0.07, 'neu': 0.613, 'pos': 0.318, 'compound': 0.836})"
192,fun game till ad block screen stupid film ad livid game lose shot,0,"('Bad', {'neg': 0.525, 'neu': 0.336, 'pos': 0.139, 'compound': -0.8481})"
193,"game good . install one ad delete everything , complete level unlocks.it deleted progress .",0,"('Neutral', {'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6908})"
194,game suck lame thing . yeah & hellip ; get different bird different power & hellip ; boring . people say 'it fun minute 's & hellip ; game & hellip ; sadly & hellip ;,0,"('Neutral', {'neg': 0.315, 'neu': 0.525, 'pos': 0.16, 'compound': -0.6486})"
195,dint understand everyone obsessed stupid game ! get hard nobody ever wan na play . red bird dosnt even anything . bottom line .. suck dont waste time dowloding space device .,0,"('Neutral', {'neg': 0.266, 'neu': 0.604, 'pos': 0.13, 'compound': -0.6072})"
196,'s quite boring . n't get hype . stupid bird go exactly n't want go . aim right fail . 'm glad free version would n't buy people might somehow get fun,0,"('Neutral', {'neg': 0.18, 'neu': 0.516, 'pos': 0.304, 'compound': 0.7237})"
197,"'m big game player phone . rockin pc 19 & quot ; monitor game play . , say angry bird good , really mean . fun , addicitive challenging enough keep player interested ... without making impossible",1,"('Neutral', {'neg': 0.084, 'neu': 0.583, 'pos': 0.334, 'compound': 0.835})"
198,n't likel bird ! guy fun watch play . love various level design created character . ca n't wait see/play future game .,1,"('Neutral', {'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.9041})"
199,need waste ten minute waiting someone great game . get addicting .,1,"('Neutral', {'neg': 0.188, 'neu': 0.537, 'pos': 0.275, 'compound': 0.3182})"
200,game like free steal get promise wo n't disappointed robin best never disappoint .,1,"('Good', {'neg': 0.258, 'neu': 0.235, 'pos': 0.507, 'compound': 0.6535})"
201,"easy play understand , character cute , game colorful , like able level pas",1,"('Good', {'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.8689})"
202,"try , addictive . definitely beat price . put away , n't get daily chore completed .",1,"('Neutral', {'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019})"
203,"standard original version game . many level , lot challenge . easy play lag issue loading . work like .",1,"('Neutral', {'neg': 0.105, 'neu': 0.395, 'pos': 0.5, 'compound': 0.7906})"
204,addicted angry bird ! great app work perfect kindle fire ! free plus !,1,"('Good', {'neg': 0.241, 'neu': 0.253, 'pos': 0.506, 'compound': 0.8061})"
205,"one started , angry bird ground breaking , lol game . tablet complete without . get , want like , every one dog .",1,"('Neutral', {'neg': 0.296, 'neu': 0.58, 'pos': 0.125, 'compound': -0.4276})"
206,love game.it worth wait downloading . would let get til registered gift card/credit card.every age enjoy .,1,"('Good', {'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9042})"
207,"downloaded son 's nabi jr , 's one favorite game . angry bird free apps downloaded play better adult 5 year old .",1,"('Neutral', {'neg': 0.114, 'neu': 0.484, 'pos': 0.401, 'compound': 0.8074})"
208,good age ! tho definitely get harder make game . fun,1,"('Good', {'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.8478})"
209,well besides fact love angry bird 's fun cool plus 's many level free . 's disappointing,1,"('Neutral', {'neg': 0.212, 'neu': 0.293, 'pos': 0.495, 'compound': 0.8271})"
210,"free angry bird ... amazing , funny many different ( complicated ) level spent time . like every angry bird game .",1,"('Neutral', {'neg': 0.219, 'neu': 0.365, 'pos': 0.415, 'compound': 0.7096})"
211,"angry bird game , one fun addictive . free version ad supported make slower older phone . . .",1,"('Neutral', {'neg': 0.149, 'neu': 0.45, 'pos': 0.401, 'compound': 0.6808})"
212,great game helped pas time . wish level ca n't complain free game .,1,"('Neutral', {'neg': 0.138, 'neu': 0.408, 'pos': 0.454, 'compound': 0.7358})"
213,angry bird . like em . get em . play em . get come . word word,1,"('Neutral', {'neg': 0.192, 'neu': 0.523, 'pos': 0.285, 'compound': 0.1531})"
214,fun . took know certain thing . got eventually got money 's worth .,1,"('Neutral', {'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.743})"
215,"addicting game age 3 . funny son first tried , sent bird backwards , , good challenge play level . hesitant game glad finally checked discovered h",1,"('Neutral', {'neg': 0.07, 'neu': 0.491, 'pos': 0.439, 'compound': 0.8591})"
216,'s fun easy . level difficult addictive . one best game .,1,"('Good', {'neg': 0.14, 'neu': 0.279, 'pos': 0.581, 'compound': 0.836})"
217,free app shocked see level included . lot hour play .,1,"('Neutral', {'neg': 0.164, 'neu': 0.429, 'pos': 0.407, 'compound': 0.5267})"
218,"game kept entertained week . must admit , reluctant jump 'angry bird ' wagon , ever glad ! clever , simple game ( sometimes best ) offer upgrade unlocks p",1,"('Neutral', {'neg': 0.155, 'neu': 0.408, 'pos': 0.437, 'compound': 0.8655})"
219,love game= ] 's nothing n't like game . first tried angry bird mom 's phone immediately hooked .,1,"('Neutral', {'neg': 0.148, 'neu': 0.582, 'pos': 0.27, 'compound': 0.4062})"
220,thank u making app ! ! sooooooo addicting ! ! 's love ! & lt ; 3 & rarr ; & heart ; ! ! reccomend app anyone want waste time playing game & hellip ; 5 & # 9733 ; 's,1,"('Neutral', {'neg': 0.094, 'neu': 0.537, 'pos': 0.368, 'compound': 0.8002})"
221,addicting game caused drain phone battery many time . larger screen kindle make bit easier 's got .,1,"('Neutral', {'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215})"
222,"ran battery daughter 's phone , found three version pc , two game fire . great fun , almost addictive , great time-waster - still great fun especially free game last hour hour",1,"('Good', {'neg': 0.053, 'neu': 0.446, 'pos': 0.501, 'compound': 0.9686})"
223,choose 5 star rating son enjoys playing angrybirds complained work . would recommend .,1,"('Neutral', {'neg': 0.156, 'neu': 0.405, 'pos': 0.439, 'compound': 0.5994})"
224,"love ! kid love . wife hate , 's luddite n't count . addictive game .",1,"('Neutral', {'neg': 0.181, 'neu': 0.392, 'pos': 0.426, 'compound': 0.7177})"
225,"long time since downloaded onto kindle , remember original ? ! either way , angry bird game know great !",1,"('Neutral', {'neg': 0.148, 'neu': 0.539, 'pos': 0.313, 'compound': 0.5696})"
226,think 5 year old love game u family . always say bingo get high score level . would recommend game one ! !,1,"('Neutral', {'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.8065})"
227,love game great stress reliever ... love display kindle fire . play hour time try better score going back replaying level .,1,"('Good', {'neg': 0.139, 'neu': 0.32, 'pos': 0.541, 'compound': 0.9442})"
228,"love play game regular computer , eye sight good ca n't play phone sure play computer .",1,"('Good', {'neg': 0.078, 'neu': 0.356, 'pos': 0.566, 'compound': 0.9069})"
229,two-year-old love game little video end allowed watch little mini cartoon angry bird 's fabulous thank,1,"('Neutral', {'neg': 0.121, 'neu': 0.477, 'pos': 0.402, 'compound': 0.7943})"
230,"something soothing music angry bird , wacky funny mostly addictive . angry ? fun game .",1,"('Neutral', {'neg': 0.299, 'neu': 0.317, 'pos': 0.385, 'compound': 0.2263})"
231,addictive game . whole family love game ! play try clear level . fun see stack friend family . sometimes play get 2 try clear board hand,1,"('Good', {'neg': 0.0, 'neu': 0.367, 'pos': 0.633, 'compound': 0.9726})"
232,game addictive . quite playing ad started popping much grand kid play often . ad immune think .,1,"('Neutral', {'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.8268})"
233,great child kindle . keep occupied fill time 're travelling home,1,"('Neutral', {'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6249})"
234,"said angry bird . game everyone love , addicting ! ! would recommend anyone kindle .",1,"('Neutral', {'neg': 0.178, 'neu': 0.43, 'pos': 0.392, 'compound': 0.6103})"
235,great play fire ! bigger screne everthing haha . dont pay 99 & cent ; remove add . even add ! tiny little blip top corner . get get get !,1,"('Neutral', {'neg': 0.074, 'neu': 0.522, 'pos': 0.405, 'compound': 0.8687})"
236,one started ! ! rovio done great job concept . great time killer ! love !,1,"('Good', {'neg': 0.173, 'neu': 0.281, 'pos': 0.546, 'compound': 0.8825})"
237,"great game ! free game ad , however still lot fun play kindle fire .",1,"('Good', {'neg': 0.105, 'neu': 0.307, 'pos': 0.588, 'compound': 0.8999})"
238,theyve added bunch add anoying . mi got fisrt came uber add .,0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
239,doesnt love addicting wife want divorce game im sticking birdie angry bird better angry woman great game,1,"('Neutral', {'neg': 0.341, 'neu': 0.376, 'pos': 0.284, 'compound': -0.3956})"
240,"fun 's kindle ! fun version , nothing like original good fun bird !",1,"('Neutral', {'neg': 0.295, 'neu': 0.228, 'pos': 0.477, 'compound': 0.7189})"
241,love angry bird addicting . love love love . worth download fun love,1,"('Good', {'neg': 0.102, 'neu': 0.092, 'pos': 0.806, 'compound': 0.9747})"
242,enjoyed angry bird free . lot fun whole family . easy use !,1,"('Good', {'neg': 0.154, 'neu': 0.234, 'pos': 0.612, 'compound': 0.8687})"
243,"love trying beat game . kid probably beat . one beat . hang'em high number 1. n't finished , 'll keep trying !",1,"('Neutral', {'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.6996})"
